Random_ID;WORRIED;HEALTHY;FEWFOOD;SKIPPED;ATELESS;RUNOUT;HUNGRY;WHLDAY;wt;year;N_adults;N_child;Raw_score;Raw_score_par;Raw_score_par_error;Prob_Mod_Sev;Prob_sev;Age;Education;Area;Gender;Income;
153533856;1;1;1;0;0;1;0;0;0,77;2016;02;00;4,00;-0,28;0,44;0,53;0,00;46,00;1;7;2;2;
188808388;0;0;0;0;1;0;0;0;0,36;2016;01;00;1,00;-1,60;0,56;0,01;0,00;85,00;2;7;2;4;
197672851;0;0;0;0;0;0;0;0;0,55;2016;02;00;0,00;-3,53;0,73;0,00;0,00;77,00;2;7;2;4;
142057114;1;0;1;0;0;0;0;0;0,99;2016;02;02;2,00;-1,09;0,46;0,05;0,00;34,00;2;7;2;2;
199141207;0;0;0;1;1;0;1;1;0,45;2016;01;00;4,00;-0,28;0,44;0,53;0,00;18,00;1;7;1;5;
198188630;1;0;0;0;0;0;0;0;0,36;2016;01;00;1,00;-1,60;0,56;0,01;0,00;68,00;1;7;2;5;
183426867;0;0;0;0;0;0;0;0;1,03;2016;02;00;0,00;-3,53;0,73;0,00;0,00;36,00;2;7;1;3;
161222124;1;1;1;0;0;1;0;0;1,45;2016;04;00;4,00;-0,28;0,44;0,53;0,00;55,00;1;7;1;4;
147625637;0;0;0;0;0;0;0;0;1,09;2016;03;00;0,00;-3,53;0,73;0,00;0,00;59,00;1;7;1;3;
195021891;1;1;1;1;1;1;0;0;0,41;2016;02;00;6,00;0,53;0,46;0,97;0,00;77,00;1;7;2;2;
179430544;1;1;1;0;0;0;0;0;0,99;2016;02;02;3,00;-0,68;0,44;0,20;0,00;30,00;1;7;2;3;
111691778;1;0;1;0;0;1;0;0;0,53;2016;02;00;3,00;-0,68;0,44;0,20;0,00;59,00;1;7;1;4;
192708136;0;0;0;0;0;0;0;0;1,08;2016;02;00;0,00;-3,53;0,73;0,00;0,00;33,00;1;7;1;4;
186428818;1;1;0;0;0;0;0;0;1,47;2016;02;03;2,00;-1,09;0,46;0,05;0,00;33,00;1;7;1;2;
182222721;0;1;1;0;0;0;0;0;2,44;2016;04;01;2,00;-1,09;0,46;0,05;0,00;17,00;2;7;1;2;
163177107;1;1;1;0;0;1;1;1;2,17;2016;04;01;6,00;0,53;0,46;0,97;0,00;18,00;2;7;1;4;
138430717;0;0;0;0;0;0;0;0;0,41;2016;02;00;0,00;-3,53;0,73;0,00;0,00;71,00;1;7;2;4;
121152673;0;0;0;0;0;0;0;0;1,28;2016;03;02;0,00;-3,53;0,73;0,00;0,00;31,00;2;6;2;1;
187631838;0;0;0;0;0;0;0;0;1,07;2016;03;02;0,00;-3,53;0,73;0,00;0,00;24,00;1;6;2;1;
163879085;1;1;1;0;1;1;0;1;0,86;2016;02;03;6,00;0,53;0,46;0,97;0,00;31,00;2;6;2;1;
200355650;1;1;1;1;1;0;1;1;0,54;2016;01;00;7,00;1,04;0,56;0,99;0,07;40,00;1;6;1;1;
119091149;1;1;1;1;1;1;0;1;1,23;2016;03;01;7,00;1,04;0,56;0,99;0,07;36,00;1;6;2;1;
178422196;0;0;0;0;0;0;0;0;1,40;2016;03;02;0,00;-3,53;0,73;0,00;0,00;16,00;2;6;1;1;
200361909;1;1;1;0;0;1;0;0;1,43;2016;04;01;4,00;-0,28;0,44;0,53;0,00;20,00;1;6;2;1;
148056751;0;1;0;0;0;0;0;0;0,82;2016;02;01;1,00;-1,60;0,56;0,01;0,00;40,00;1;6;2;2;
172556420;0;0;0;0;0;0;0;0;2,06;2016;04;01;0,00;-3,53;0,73;0,00;0,00;33,00;2;6;2;1;
180586406;1;1;1;1;1;0;1;0;1,23;2016;03;02;6,00;0,53;0,46;0,97;0,00;38,00;1;6;2;3;
160741499;1;0;0;0;0;0;0;0;0,54;2016;01;01;1,00;-1,60;0,56;0,01;0,00;44,00;2;5;1;3;
169039230;1;1;1;0;0;0;0;0;0,86;2016;02;02;3,00;-0,68;0,44;0,20;0,00;25,00;2;5;2;2;
114542778;1;1;1;1;1;1;1;1;0,55;2016;02;00;8,00;1,55;0,73;0,99;0,33;56,00;1;5;1;4;
132001745;1;0;0;0;0;0;0;0;1,03;2016;02;01;1,00;-1,60;0,56;0,01;0,00;29,00;2;5;2;4;
119397038;1;1;1;0;1;1;0;0;1,87;2016;04;04;5,00;0,12;0,44;0,84;0,00;19,00;1;5;1;1;
165604180;1;1;1;1;1;1;1;1;0,82;2016;02;02;8,00;1,55;0,73;0,99;0,33;35,00;2;5;2;1;
205878702;0;0;0;0;0;0;0;0;0,71;2016;02;01;0,00;-3,53;0,73;0,00;0,00;23,00;2;5;2;3;
192419459;1;1;1;0;0;1;0;0;0,43;2016;01;02;4,00;-0,28;0,44;0,53;0,00;30,00;1;5;2;1;
148017382;0;0;0;0;0;0;0;0;0,86;2016;02;00;0,00;-3,53;0,73;0,00;0,00;25,00;2;5;2;3;
175467745;1;1;1;1;1;1;1;1;0,82;2016;02;00;8,00;1,55;0,73;0,99;0,33;37,00;1;5;2;3;
145042153;1;1;1;1;1;1;1;1;1,01;2016;02;02;8,00;1,55;0,73;0,99;0,33;42,00;1;7;1;1;
175598651;0;0;0;0;0;0;0;0;0,93;2016;02;01;0,00;-3,53;0,73;0,00;0,00;39,00;3;7;2;4;
194682494;0;1;0;0;1;0;0;0;0,40;2016;02;00;2,00;-1,09;0,46;0,05;0,00;64,00;1;7;2;3;
129547215;0;0;0;0;0;0;0;0;1,16;2016;03;01;0,00;-3,53;0,73;0,00;0,00;42,00;2;7;2;1;
140201249;0;0;0;0;0;0;0;0;0,52;2016;02;00;0,00;-3,53;0,73;0,00;0,00;76,00;1;7;1;5;
112474810;0;1;1;0;0;0;0;0;0,55;2016;02;00;2,00;-1,09;0,46;0,05;0,00;51,00;2;7;2;3;
134725639;0;0;0;0;0;0;0;0;1,86;2016;04;01;0,00;-3,53;0,73;0,00;0,00;39,00;3;7;2;5;
123762225;0;0;0;0;0;0;0;0;0,79;2016;03;01;0,00;-3,53;0,73;0,00;0,00;78,00;1;7;1;3;
145721557;0;0;0;0;0;0;0;0;0,36;2016;01;01;0,00;-3,53;0,73;0,00;0,00;78,00;1;7;2;4;
135595574;1;1;1;1;1;1;1;1;0,39;2016;01;03;8,00;1,55;0,73;0,99;0,33;35,00;1;7;2;1;
137237525;0;0;0;0;0;0;0;0;1,62;2016;04;01;0,00;-3,53;0,73;0,00;0,00;30,00;3;5;2;2;
130775573;0;0;0;0;0;0;0;0;0,72;2016;03;01;0,00;-3,53;0,73;0,00;0,00;56,00;2;5;2;1;
203837724;0;0;0;0;0;0;0;0;0,96;2016;04;00;0,00;-3,53;0,73;0,00;0,00;67,00;1;5;2;1;
185458909;1;0;0;0;0;0;0;0;2,10;2016;05;02;1,00;-1,60;0,56;0,01;0,00;39,00;3;5;2;3;
185659747;1;1;1;0;0;1;0;0;2,13;2016;04;00;4,00;-0,28;0,44;0,53;0,00;18,00;2;5;1;1;
190103217;1;1;1;0;1;1;1;0;0,77;2016;02;00;6,00;0,53;0,46;0,97;0,00;40,00;2;5;2;5;
187081975;0;0;0;0;0;0;0;0;0,80;2016;05;02;0,00;-3,53;0,73;0,00;0,00;69,00;1;5;2;1;
166044928;1;0;0;0;0;0;0;0;0,72;2016;03;01;1,00;-1,60;0,56;0,01;0,00;55,00;2;5;2;2;
188999244;1;1;1;1;1;1;1;1;1,59;2016;03;00;8,00;1,55;0,73;0,99;0,33;31,00;2;5;1;2;
165044999;0;0;0;0;0;0;0;0;0,54;2016;02;01;0,00;-3,53;0,73;0,00;0,00;58,00;2;5;2;4;
182865180;0;0;0;0;0;0;0;0;2,40;2016;04;01;0,00;-3,53;0,73;0,00;0,00;24,00;2;5;1;5;
153395561;0;1;1;0;0;0;0;0;1,48;2016;03;00;2,00;-1,09;0,46;0,05;0,00;52,00;1;5;1;4;
184059452;0;0;0;0;0;0;0;0;2,58;2016;04;00;0,00;-3,53;0,73;0,00;0,00;26,00;3;5;1;5;
152917046;0;0;0;0;0;0;0;0;1,06;2016;02;00;0,00;-3,53;0,73;0,00;0,00;21,00;2;5;1;4;
189725342;0;1;1;0;0;0;0;0;1,13;2016;03;01;2,00;-1,09;0,46;0,05;0,00;54,00;2;5;2;5;
129254959;0;0;0;0;0;0;0;0;0,54;2016;02;00;0,00;-3,53;0,73;0,00;0,00;77,00;1;5;2;5;
144794288;1;1;1;0;1;0;0;0;1,37;2016;03;01;4,00;-0,28;0,44;0,53;0,00;18,00;2;5;2;4;
187888380;1;1;1;0;1;1;0;0;1,44;2016;02;01;5,00;0,12;0,44;0,84;0,00;29,00;3;5;1;3;
135363291;0;0;0;0;0;0;0;0;0,36;2016;01;00;0,00;-3,53;0,73;0,00;0,00;58,00;3;5;1;5;
148461334;1;0;0;0;0;1;0;0;0,72;2016;03;00;2,00;-1,09;0,46;0,05;0,00;58,00;2;5;2;4;
118737577;1;1;1;0;1;1;0;0;2,16;2016;03;01;5,00;0,12;0,44;0,84;0,00;30,00;3;7;1;3;
139910869;0;0;1;0;0;0;0;0;1,21;2016;03;04;1,00;-1,60;0,56;0,01;0,00;27,00;1;7;2;1;
176697162;0;0;0;0;0;0;0;0;0,49;2016;01;01;0,00;-3,53;0,73;0,00;0,00;33,00;2;7;2;2;
127990338;0;0;0;0;0;0;0;0;0,96;2016;04;01;0,00;-3,53;0,73;0,00;0,00;81,00;1;7;2;3;
139463467;1;0;1;0;0;0;0;0;0,52;2016;02;02;2,00;-1,09;0,46;0,05;0,00;59,00;1;7;1;1;
112890293;0;0;0;0;0;0;0;0;1,58;2016;03;01;0,00;-3,53;0,73;0,00;0,00;41,00;2;7;2;3;
142051445;1;1;0;0;0;1;0;0;1,35;2016;06;01;3,00;-0,68;0,44;0,20;0,00;19,00;2;7;2;1;
209744295;1;1;1;0;0;1;0;0;1,62;2016;05;03;4,00;-0,28;0,44;0,53;0,00;19,00;2;7;2;1;
180383704;0;0;0;0;0;0;0;0;1,38;2016;02;00;0,00;-3,53;0,73;0,00;0,00;42,00;2;7;1;5;
117072698;1;0;0;0;0;1;0;0;1,28;2016;02;01;2,00;-1,09;0,46;0,05;0,00;27,00;2;7;1;2;
128518916;0;0;0;0;0;0;0;0;1,65;2016;03;01;0,00;-3,53;0,73;0,00;0,00;30,00;3;5;2;4;
176442211;1;1;1;0;0;1;0;0;1,22;2016;03;01;4,00;-0,28;0,44;0,53;0,00;22,00;2;5;2;3;
113851094;0;0;0;0;0;0;0;0;2,10;2016;04;01;0,00;-3,53;0,73;0,00;0,00;36,00;3;5;2;5;
140011356;0;0;0;0;0;0;0;0;1,37;2016;03;00;0,00;-3,53;0,73;0,00;0,00;20,00;2;5;2;5;
154234528;0;0;0;0;0;0;0;0;0,53;2016;01;00;0,00;-3,53;0,73;0,00;0,00;44,00;3;5;2;5;
162786474;0;1;0;0;0;0;0;0;1,07;2016;03;00;1,00;-1,60;0,56;0,01;0,00;75,00;1;5;1;5;
199102320;0;0;0;0;0;0;0;0;0,36;2016;01;00;0,00;-3,53;0,73;0,00;0,00;66,00;1;5;1;5;
179192333;0;0;0;0;0;0;0;0;0,36;2016;01;00;0,00;-3,53;0,73;0,00;0,00;86,00;2;5;2;5;
188904364;1;0;0;0;0;0;0;0;2,10;2016;05;02;1,00;-1,60;0,56;0,01;0,00;40,00;3;5;2;4;
172193380;1;1;1;0;0;0;0;0;0,40;2016;01;00;3,00;-0,68;0,44;0,20;0,00;27,00;1;5;2;4;
152012565;1;1;1;1;0;1;0;0;0,67;2016;02;01;5,00;0,12;0,44;0,84;0,00;20,00;2;6;2;2;
159951488;1;0;1;0;0;0;0;0;0,40;2016;02;00;2,00;-1,09;0,46;0,05;0,00;64,00;1;6;2;4;
185824713;1;1;0;0;0;0;0;0;0,83;2016;03;00;2,00;-1,09;0,46;0,05;0,00;50,00;2;6;2;2;
114763599;0;0;0;0;0;0;0;0;1,22;2016;03;01;0,00;-3,53;0,73;0,00;0,00;21,00;2;6;2;3;
135201213;0;0;0;0;0;0;0;0;0,36;2016;01;00;0,00;-3,53;0,73;0,00;0,00;52,00;1;6;2;3;
201982785;0;0;0;0;1;0;0;0;0,48;2016;02;01;1,00;-1,60;0,56;0,01;0,00;58,00;1;6;2;2;
198704696;0;0;0;0;0;0;0;0;0,93;2016;02;02;0,00;-3,53;0,73;0,00;0,00;40,00;3;6;2;4;
129341078;1;0;0;0;0;1;0;0;1,62;2016;06;02;2,00;-1,09;0,46;0,05;0,00;20,00;2;6;2;1;
202714769;0;0;0;0;0;0;0;0;0,36;2016;01;00;0,00;-3,53;0,73;0,00;0,00;47,00;1;6;1;5;
203679151;1;0;0;0;0;0;0;0;1,59;2016;03;01;1,00;-1,60;0,56;0,01;0,00;15,00;1;6;1;2;
180915613;1;0;0;0;0;0;1;1;0,67;2016;02;00;3,00;-0,68;0,44;0,20;0,00;47,00;1;7;2;1;
180505324;0;1;1;0;1;0;0;0;0,36;2016;01;00;3,00;-0,68;0,44;0,20;0,00;60,00;1;7;2;4;
201871931;1;1;1;0;0;1;0;0;1,32;2016;03;02;4,00;-0,28;0,44;0,53;0,00;18,00;1;7;1;1;
152048415;0;0;0;0;0;0;0;0;1,10;2016;02;02;0,00;-3,53;0,73;0,00;0,00;33,00;3;7;2;4;
155568976;0;1;1;0;0;0;0;0;1,21;2016;03;02;2,00;-1,09;0,46;0,05;0,00;32,00;2;7;2;1;
180960629;0;0;0;0;0;0;0;0;2,03;2016;04;02;0,00;-3,53;0,73;0,00;0,00;39,00;1;7;1;3;
186301728;0;1;1;0;0;0;0;0;0,81;2016;02;03;2,00;-1,09;0,46;0,05;0,00;31,00;2;7;2;1;
138918573;1;1;1;1;1;1;0;0;0,48;2016;02;00;6,00;0,53;0,46;0,97;0,00;68,00;1;7;2;3;
147539921;0;0;0;0;0;0;0;0;1,52;2016;03;01;0,00;-3,53;0,73;0,00;0,00;41,00;1;7;1;2;
133498899;1;1;0;0;0;0;0;0;0,81;2016;02;02;2,00;-1,09;0,46;0,05;0,00;22,00;2;7;2;1;
201979317;0;0;0;0;0;0;0;0;1,38;2016;03;01;0,00;-3,53;0,73;0,00;0,00;49,00;1;6;1;1;
119296828;1;0;0;0;0;0;0;0;0,82;2016;02;02;1,00;-1,60;0,56;0,01;0,00;38,00;1;6;2;1;
205731528;0;0;1;1;0;0;0;0;2,53;2016;04;02;2,00;-1,09;0,46;0,05;0,00;16,00;1;6;1;3;
198079831;0;0;0;0;0;0;0;0;1,71;2016;05;03;0,00;-3,53;0,73;0,00;0,00;27,00;1;6;2;1;
193946077;1;0;0;0;0;0;0;0;0,92;2016;02;00;1,00;-1,60;0,56;0,01;0,00;49,00;1;6;1;3;
121914591;1;1;1;1;1;1;1;1;1,15;2016;03;02;8,00;1,55;0,73;0,99;0,33;47,00;1;6;1;1;
128412915;0;0;0;0;0;0;0;0;0,47;2016;01;00;0,00;-3,53;0,73;0,00;0,00;22,00;1;6;1;4;
129722491;1;1;1;1;1;1;0;0;0,59;2016;02;01;6,00;0,53;0,46;0,97;0,00;47,00;2;6;2;5;
168503785;1;1;1;1;0;1;0;1;0,83;2016;03;00;6,00;0,53;0,46;0,97;0,00;62,00;1;6;1;4;
210822973;0;0;0;0;0;0;0;0;1,15;2016;03;00;0,00;-3,53;0,73;0,00;0,00;51,00;1;6;1;2;
183957002;0;0;0;0;0;0;0;0;0,43;2016;01;02;0,00;-3,53;0,73;0,00;0,00;25,00;1;6;2;1;
159644041;0;0;1;1;0;0;0;0;1,87;2016;04;03;2,00;-1,09;0,46;0,05;0,00;17,00;1;6;1;3;
187141740;1;1;1;1;1;1;1;1;1,12;2016;02;01;8,00;1,55;0,73;0,99;0,33;33,00;1;6;1;1;
180704458;1;1;1;1;0;1;0;0;1,02;2016;04;01;5,00;0,12;0,44;0,84;0,00;59,00;1;6;2;1;
126617098;1;1;0;0;0;1;0;0;0,49;2016;01;02;3,00;-0,68;0,44;0,20;0,00;35,00;2;6;2;2;
187396294;1;1;1;0;0;1;0;0;0,36;2016;01;02;4,00;-0,28;0,44;0,53;0,00;24,00;1;6;2;1;
138106735;1;0;0;0;0;0;0;0;1,43;2016;04;00;1,00;-1,60;0,56;0,01;0,00;15,00;2;6;2;4;
192355012;0;0;0;0;0;0;0;0;1,69;2016;03;01;0,00;-3,53;0,73;0,00;0,00;15,00;1;6;1;3;
143837216;1;0;1;0;0;1;0;0;1,12;2016;02;00;3,00;-0,68;0,44;0,20;0,00;25,00;1;6;1;2;
166684569;1;1;1;1;1;1;0;0;0,71;2016;02;02;6,00;0,53;0,46;0,97;0,00;23,00;1;6;2;3;
197584713;1;1;1;0;1;1;1;1;0,55;2016;02;00;7,00;1,04;0,56;0,99;0,07;60,00;1;8;1;3;
158514479;1;1;1;1;0;0;0;0;0,65;2016;01;00;4,00;-0,28;0,44;0,53;0,00;41,00;2;8;1;4;
129623819;0;0;0;0;0;0;0;0;1,03;2016;02;01;0,00;-3,53;0,73;0,00;0,00;32,00;1;8;2;4;
131856475;0;0;0;0;0;0;0;0;0,56;2016;01;00;0,00;-3,53;0,73;0,00;0,00;27,00;1;8;1;4;
176741068;1;1;1;0;1;1;1;0;1,94;2016;03;01;6,00;0,53;0,46;0,97;0,00;36,00;1;8;1;1;
138089281;1;0;0;0;0;1;0;0;1,46;2016;02;02;2,00;-1,09;0,46;0,05;0,00;40,00;2;8;1;4;
141656729;0;0;0;0;0;0;0;0;0,97;2016;02;01;0,00;-3,53;0,73;0,00;0,00;19,00;2;8;2;2;
134269969;0;0;0;0;0;0;0;0;1,52;2016;02;02;0,00;-3,53;0,73;0,00;0,00;27,00;2;8;1;3;
201490026;0;0;0;0;0;0;0;0;0,43;2016;01;01;0,00;-3,53;0,73;0,00;0,00;21,00;2;8;2;2;
158119952;1;1;1;0;0;1;0;0;0,76;2016;03;00;4,00;-0,28;0,44;0,53;0,00;77,00;1;8;2;4;
175049389;0;0;0;0;0;0;0;0;1,11;2016;02;00;0,00;-3,53;0,73;0,00;0,00;41,00;2;5;2;4;
183230759;0;0;0;0;0;0;0;0;0,40;2016;01;00;0,00;-3,53;0,73;0,00;0,00;52,00;2;5;2;4;
169414459;1;1;1;1;0;1;1;0;0,43;2016;01;00;6,00;0,53;0,46;0,97;0,00;22,00;2;5;2;4;
134209613;0;0;0;0;0;0;0;0;0,36;2016;01;00;0,00;-3,53;0,73;0,00;0,00;79,00;1;5;2;4;
202152878;1;1;1;0;0;0;0;0;1,93;2016;04;02;3,00;-0,68;0,44;0,20;0,00;17,00;2;5;2;4;
136150933;1;1;1;1;1;1;0;1;1,74;2016;03;01;7,00;1,04;0,56;0,99;0,07;34,00;2;5;2;2;
132845661;1;0;0;0;0;0;0;0;0,40;2016;01;00;1,00;-1,60;0,56;0,01;0,00;50,00;2;5;2;4;
141394990;1;1;1;0;1;1;0;0;1,07;2016;02;00;5,00;0,12;0,44;0,84;0,00;36,00;1;5;1;4;
114699772;0;1;0;0;1;0;0;0;0,63;2016;03;00;2,00;-1,09;0,46;0,05;0,00;68,00;1;5;2;2;
130801183;1;0;0;0;0;0;0;0;0,57;2016;02;00;1,00;-1,60;0,56;0,01;0,00;60,00;3;5;2;5;
185367246;0;0;0;0;0;0;0;0;1,67;2016;03;02;0,00;-3,53;0,73;0,00;0,00;38,00;2;8;2;1;
197647135;1;1;1;1;1;1;1;1;0,46;2016;01;00;8,00;1,55;0,73;0,99;0,33;50,00;1;8;1;4;
193584321;0;0;0;0;0;0;0;0;0,46;2016;01;00;0,00;-3,53;0,73;0,00;0,00;52,00;2;8;1;4;
203594956;0;0;0;0;0;0;0;0;0,54;2016;01;00;0,00;-3,53;0,73;0,00;0,00;36,00;1;8;1;4;
189150786;0;0;0;0;0;0;0;0;0,92;2016;02;01;0,00;-3,53;0,73;0,00;0,00;52,00;1;8;1;4;
206704519;0;0;0;0;0;0;0;0;1,72;2016;04;00;0,00;-3,53;0,73;0,00;0,00;19,00;2;8;2;4;
128054080;0;0;1;0;0;1;0;0;0,71;2016;02;02;2,00;-1,09;0,46;0,05;0,00;23,00;2;8;2;1;
183663422;0;0;1;0;0;0;0;0;0,77;2016;02;00;1,00;-1,60;0,56;0,01;0,00;46,00;1;8;1;2;
191751878;0;1;1;0;0;0;0;0;0,49;2016;01;00;2,00;-1,09;0,46;0,05;0,00;37,00;2;8;2;4;
132531896;0;0;0;0;0;0;0;0;1,04;2016;02;00;0,00;-3,53;0,73;0,00;0,00;53,00;1;8;1;5;
175978559;1;0;0;0;0;0;0;0;1,90;2016;03;00;1,00;-1,60;0,56;0,01;0,00;16,00;2;7;1;4;
159961836;0;0;0;0;0;0;0;0;1,46;2016;02;02;0,00;-3,53;0,73;0,00;0,00;41,00;2;7;1;5;
146164230;0;1;1;0;0;0;0;0;0,57;2016;02;00;2,00;-1,09;0,46;0,05;0,00;75,00;1;7;2;3;
195772243;0;0;0;0;0;0;0;0;2,58;2016;04;03;0,00;-3,53;0,73;0,00;0,00;29,00;3;7;1;5;
170749155;0;0;1;0;0;0;0;0;0,51;2016;02;00;1,00;-1,60;0,56;0,01;0,00;73,00;2;7;2;5;
202451804;0;1;1;1;1;1;1;1;0,54;2016;01;00;7,00;1,04;0,56;0,99;0,07;42,00;1;7;1;1;
187768466;0;0;0;0;0;0;0;0;0,36;2016;01;00;0,00;-3,53;0,73;0,00;0,00;79,00;1;7;2;4;
163320911;0;1;1;0;1;1;1;1;0,54;2016;01;00;6,00;0,53;0,46;0,97;0,00;42,00;1;7;1;5;
205483140;0;0;0;0;0;0;0;0;0,63;2016;03;00;0,00;-3,53;0,73;0,00;0,00;79,00;1;7;2;3;
123819430;0;0;0;0;0;0;0;0;1,04;2016;02;00;0,00;-3,53;0,73;0,00;0,00;49,00;3;7;1;5;
112214947;0;0;0;0;0;0;0;0;0,67;2016;01;00;0,00;-3,53;0,73;0,00;0,00;33,00;2;8;1;5;
150418029;1;1;1;1;1;1;1;1;1,27;2016;02;04;8,00;1,55;0,73;0,99;0,33;18,00;2;8;1;1;
188488478;1;1;1;1;1;1;0;0;0,88;2016;03;01;6,00;0,53;0,46;0,97;0,00;47,00;2;8;2;2;
197036191;0;1;1;0;0;1;0;0;1,02;2016;04;00;3,00;-0,68;0,44;0,20;0,00;61,00;1;8;2;1;
158541633;1;1;1;1;1;1;1;1;1,00;2016;03;01;8,00;1,55;0,73;0,99;0,33;73,00;1;8;1;1;
111322623;0;0;0;0;0;0;0;0;0,67;2016;02;02;0,00;-3,53;0,73;0,00;0,00;72,00;1;8;1;3;
153853388;1;1;1;0;0;1;0;0;0,86;2016;03;00;4,00;-0,28;0,44;0,53;0,00;64,00;2;8;2;3;
120679875;0;0;0;0;0;0;0;0;1,04;2016;02;01;0,00;-3,53;0,73;0,00;0,00;53,00;2;8;1;3;
190173983;1;1;1;0;0;0;0;0;1,29;2016;02;02;3,00;-0,68;0,44;0,20;0,00;41,00;2;8;1;1;
131517868;0;0;0;0;0;0;0;0;1,48;2016;03;02;0,00;-3,53;0,73;0,00;0,00;44,00;2;8;2;3;
143922921;1;1;1;0;0;1;0;0;1,07;2016;03;00;4,00;-0,28;0,44;0,53;0,00;21,00;2;7;2;2;
192006480;1;0;0;0;0;0;0;0;0,71;2016;02;01;1,00;-1,60;0,56;0,01;0,00;19,00;2;7;2;2;
196763017;1;1;1;1;0;1;1;1;0,76;2016;03;00;7,00;1,04;0,56;0,99;0,07;62,00;1;7;2;2;
178124654;0;1;0;0;0;1;0;0;2,15;2016;04;01;2,00;-1,09;0,46;0,05;0,00;41,00;1;7;1;2;
178780097;0;0;0;0;0;0;0;0;1,13;2016;03;00;0,00;-3,53;0,73;0,00;0,00;56,00;2;7;1;4;
197529174;0;0;0;0;0;0;0;0;0,75;2016;02;02;0,00;-3,53;0,73;0,00;0,00;55,00;1;7;1;4;
175914023;0;0;0;0;0;0;0;0;1,45;2016;03;00;0,00;-3,53;0,73;0,00;0,00;23,00;2;7;2;3;
172422333;1;1;1;0;1;1;1;0;0,99;2016;02;00;6,00;0,53;0,46;0,97;0,00;39,00;2;7;2;3;
112100986;0;0;0;0;0;0;0;0;0,43;2016;01;01;0,00;-3,53;0,73;0,00;0,00;30,00;2;7;2;3;
115607182;0;0;0;0;0;0;0;0;2,53;2016;04;00;0,00;-3,53;0,73;0,00;0,00;19,00;2;7;1;4;
196916938;1;1;0;0;0;0;0;0;1,11;2016;02;00;2,00;-1,09;0,46;0,05;0,00;35,00;2;7;2;5;
124597508;0;0;0;0;0;0;0;0;1,59;2016;05;01;0,00;-3,53;0,73;0,00;0,00;46,00;2;7;2;2;
162213702;1;0;0;0;0;0;0;0;1,35;2016;02;00;1,00;-1,60;0,56;0,01;0,00;27,00;2;7;1;4;
132307049;0;0;0;0;0;0;0;0;0,99;2016;02;01;0,00;-3,53;0,73;0,00;0,00;40,00;1;7;2;1;
139070053;0;0;0;0;0;0;0;0;0,51;2016;02;00;0,00;-3,53;0,73;0,00;0,00;56,00;2;7;2;4;
178501896;1;1;1;0;0;1;0;0;1,03;2016;02;02;4,00;-0,28;0,44;0,53;0,00;33,00;2;7;2;1;
130260845;0;0;0;0;0;0;0;0;2,53;2016;04;01;0,00;-3,53;0,73;0,00;0,00;16,00;1;7;1;4;
116281302;1;0;1;0;0;0;0;0;1,07;2016;03;01;2,00;-1,09;0,46;0,05;0,00;19,00;2;7;2;2;
126872428;0;0;0;0;0;0;0;0;0,86;2016;02;01;0,00;-3,53;0,73;0,00;0,00;25,00;2;7;2;2;
205987635;1;1;1;1;1;1;0;1;0,75;2016;02;00;7,00;1,04;0,56;0,99;0,07;60,00;2;7;1;5;
120389448;1;1;0;0;0;1;0;0;0,36;2016;01;00;3,00;-0,68;0,44;0,20;0,00;51,00;2;7;2;4;
186841080;0;0;0;0;0;0;0;0;1,03;2016;02;02;0,00;-3,53;0,73;0,00;0,00;29,00;2;7;2;2;
159446616;0;0;0;0;0;0;0;0;0,36;2016;01;00;0,00;-3,53;0,73;0,00;0,00;74,00;1;7;2;5;
182298059;0;0;0;0;0;0;0;0;1,16;2016;02;02;0,00;-3,53;0,73;0,00;0,00;26,00;2;7;2;1;
140671958;0;0;0;0;0;0;0;0;0,58;2016;01;03;0,00;-3,53;0,73;0,00;0,00;32,00;2;7;2;1;
183843847;0;0;0;0;0;0;0;0;0,59;2016;02;00;0,00;-3,53;0,73;0,00;0,00;53,00;2;7;2;4;
118789152;1;0;0;0;0;0;0;0;0,77;2016;02;02;1,00;-1,60;0,56;0,01;0,00;48,00;1;7;1;1;
149249118;1;1;1;0;0;1;0;0;0,88;2016;03;00;4,00;-0,28;0,44;0,53;0,00;46,00;1;7;2;2;
113750817;1;0;0;0;0;0;0;0;2,32;2016;06;00;1,00;-1,60;0,56;0,01;0,00;26,00;2;7;2;3;
166193210;0;0;0;0;0;0;0;0;0,36;2016;01;00;0,00;-3,53;0,73;0,00;0,00;91,00;1;7;1;4;
166868022;0;0;0;0;0;0;0;0;0,77;2016;02;00;0,00;-3,53;0,73;0,00;0,00;53,00;3;5;2;5;
152167588;1;0;0;0;0;0;0;0;0,49;2016;02;00;1,00;-1,60;0,56;0,01;0,00;60,00;2;5;2;5;
147734825;0;1;1;1;1;0;1;1;0,83;2016;03;01;6,00;0,53;0,46;0,97;0,00;76,00;1;5;2;3;
189221561;0;0;0;0;0;0;0;0;1,11;2016;05;00;0,00;-3,53;0,73;0,00;0,00;58,00;1;5;2;3;
127537599;1;0;1;0;0;0;0;0;0,36;2016;01;00;2,00;-1,09;0,46;0,05;0,00;69,00;1;5;2;5;
143381318;0;0;0;0;0;0;0;0;0,80;2016;03;00;0,00;-3,53;0,73;0,00;0,00;56,00;2;5;1;5;
